4909fb02d1df928f639670da61e63a19,trwJ5,TrwJ5 protein precursor,Trw type IV secretion system (CVF604),bartonella,tribocorum,CIP 105476
490a2768a5a9d27d038b1a306250b366,lgtF,"beta-1,4-glucosyltransferase",LOS synthesis (CVF187),neisseria,meningitidis,8013
490cbd03eade1acdf9dff3c4d707b845,ECNA114_2872,hypothetical protein,SCI-I T6SS (CVF734),escherichia,coli,NA114
490efaa55e40da63a11e57a7c99899c5,sycH,AopH chaperone SycH,T3SS (VF0479),aeromonas,salmonicida,subsp. salmonicida A449
490f7eb4c903ccc51d50dafb95efe7f6,FN3523_1750,Siderophore biosynthesis protein,Francisella siderophore locus (CVF835),francisella,cf.,tularensis subsp. novicida 3523
491286d3aed44a11f375f79de4226344,esxH,hypothetical protein,ESX-3 (T7SS) (CVF635),mycobacterium,sp.,JLS
4912b93c2b31902a39ccbcb9f7b2ad64,A1S_0059,glycosyltransferase,Capsule (CVF775),acinetobacter,baumannii,ATCC 17978
491565bd96ebd4ca502d28c0a7607109,tesA,thioesterase,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,sp.,JLS
49157b2641d3fcc702cf5b5e67602c42,hld,delta-hemolysin,Delta hemolysin (CVF088),staphylococcus,epidermidis,RP62A
491706a1a70d40389df625771dd2110a,fliE,hypothetical protein,Flagella (CVF223),helicobacter,acinonychis,str. Sheeba
4918f8b9065b8b56e826ceda58df6f8e,fagA,Putative iron-siderophore uptake system transmembrane component,ABC transporter (CVF516),corynebacterium,diphtheriae,NCTC 13129
49193d36f23f095c21defcbc2700f4d5,orbC,putative iron transport-related ATP-binding protein,ornibactin (IA036),burkholderia,cenocepacia,J2315
491a5c7fdef0d0a12bb8efeed6037d7e,flgJ,flagellar rod assembly protein/muramidase FlgJ,Flagella (CVF643),burkholderia,cenocepacia,MC0-3
491d387190d95edd2880420a9f92db6f,sabA/hopP,"outer membrane protein 12, fragment 1",Sialic acid binding adhesins (CVF208),helicobacter,acinonychis,str. Sheeba
4923c0aeae05e5871a8a769580f287d3,pilE,type IV pilus biogenesis protein,Type IV pili biosynthesis (CVF518),pseudomonas,syringae,pv. phaseolicola 1448A
4923e461fb4fa64c4e587bac6e1c284d,orgC,type III secretion system effector OrgC,SPI-1 encoded T3SS (SS010),salmonella,enterica,subsp. enterica serovar Typhimurium str. LT2
4926d29678b24ea024e569f8e778c2f0,fliE,flagellar hook-basal body complex protein,Flagella (CVF521),pseudomonas,syringae,pv. syringae B728a
4927e2b2999a5368bc078884cb95e0ad,spaP,secretory protein (associated with virulence),TTSS (SPI-1 encode) (CVF031),salmonella,enterica,subsp. enterica serovar Paratyphi A str. ATCC 9150
492b3e7556e0bffdcef376391ac1e1a0,mbtB,Phenyloxazoline synthase MbtB,Mycobactin (CVF315),mycobacterium,canettii,CIPT 140070017
4930ae92b0da6896652e83c01865b285,mycP3,subtilase family protein,ESX-3 (T7SS) (CVF635),mycobacterium,yongonense,05-1390
4931bde0cc883ce1ee2f9dafb1b05333,staB,hypothetical protein,Sta (CVF019),salmonella,enterica,subsp. enterica serovar Paratyphi B str. SPB7
4931dde339839dcc1134ab24420a969c,icsP/sopA,IcsP/SopA,IcsP (SopA) (CVF470),shigella,sonnei,Ss046
493a962a7fa1455f7f8ed710f71659f2,F7308_1012,DNA polymerase I,T6SS (FPI) (CVF846),francisella,sp.,TX077308
4942d4911c056813b0063a18abb1cdbb,cdsV,type III secretion inner membrane protein SctV,Type III secretion system (CVF619),chlamydophila,caviae,GPIC
4946b04fff582c6995c646c56ff239d3,cupA1,fimbrial subunit CupA1,CupA fimbriae (AI085),pseudomonas,aeruginosa,PAO1
494a017e1f6f49319adc54d383dcebe4,CJE1614,hypothetical protein,Capsule biosynthesis and transport (CVF393),campylobacter,jejuni,RM1221
494b8e1ad4ccc0e754e5de9a8b8c9353,comE/pilQ,competence protein E,Type IV pili (CVF486),haemophilus,influenzae,Rd KW20
495103a1cf9996b48ef5994d6db666e8,sthB,putative fimbrial chaperone protein,Sth (CVF026),salmonella,enterica,subsp. enterica serovar Paratyphi A str. ATCC 9150
4951876e82a2c400182e825689dcf263,pilD,prepilin peptidase,Type IV pili (CVF486),haemophilus,somnus,129PT
4953ca0eb8e31e6e503d33d4e9f9d118,mce3D,MCE-family protein mce3D,Mce3 (CVF338),mycobacterium,tuberculosis,KZN 1435
4953dc42ce419dc90bc242cfb58106bf,pcaA,cyclopropane-fatty-acyl-phospholipid synthase 1,Proximal cyclopropane synthase of alpha mycolates (CVF285),mycobacterium,avium,104
495527e59931a23af956951b6918cbf1,pilN,hypothetical protein,type IV pili (AI109),clostridium,perfringens,str. 13
49584e1db9397a5be1890e75d135e13e,pgaA,biofilm PGA outer membrane secretin PgaA,PNAG (Polysaccharide poly-N-acetylglucosamine) (CVF772),acinetobacter,baumannii,D1279779
4958eb1ab34ff1f1337c134508170724,pilY1,"type IV pilus-associated protein, putative",Type IV pili biosynthesis (CVF518),pseudomonas,syringae,pv. phaseolicola 1448A
495af97989c6f33c6e618ad4e171973b,cbpD,"cell wall protein precursor, similar to choline binding protein",Choline-binding proteins (CVF122),streptococcus,thermophilus,CNRZ1066
495bdb0f005124ef9bfcb19ee50140d2,etpD,type II secretion protein,etp (SS207),escherichia,coli,O157:H7 str. EDL933
495f6d8fd19e7d7a9ca953dfcb99c9bd,sopE2,guanine nucleotide exchange factor SopE,TTSS-1 translocated effectors (CVF034),salmonella,enterica,subsp. enterica serovar Agona str. SL483
496082db1266bce836b466cfa96eb3e0,flhF,flagellar biosynthetic protein FlhF,Flagella (CVF397),campylobacter,jejuni,subsp. jejuni 81-176
4960e48a69b8db62015c48065241085d,waaA/kdtA,"Three-deoxy-D-manno-octulosonic-acid transferase, N-terminal",LPS (CVF383),brucella,abortus,S19
496259a4a7a219f6af6a8a714aec194b,flhB,flagellar biosynthesis protein FlhB,Flagella (CVF643),burkholderia,mallei,NCTC 10229
4962f2d6734cd92637e93bdfdae38a31,cry5Aa,delta-endotoxin,Cry5Aa (TX258),bacillus,thuringiensis,subspecies darmstadiensis str. PS17
4962ffcc75200d41efa1c6cb9801d600,mrfD,MrfD,"mannose-resistant fimbriae, mrf (AI073)",photorhabdus,luminescens,str. K122
496367b0e162cff17273a3f086f02f5d,PFL_6088,hypothetical protein,Hcp secretion island-1 encoded type VI secretion system (H-T6SS) (CVF535),pseudomonas,fluorescens,Pf-5
496624686d0dbd8649f1ee3eaadd3566,eccD1,secretion protein snm4,ESX-1 (T7SS) (CVF298),mycobacterium,gilvum,Spyr1
4968369529e34426f6f85eb830ce3cf2,fhuC,iron compound ABC transporter ATP-binding protein,petrobactin (IA028),bacillus,anthracis,str. Ames Ancestor
496ab623b9684ee6d3a49a08b5c8f671,BCAM2053,hypothetical protein,T3SS (SS015),burkholderia,cenocepacia,J2315
496d95f1a35ce0294cbe6afb4f7a534d,scpA/scpB,C5A peptidase precursor,C5a peptidase (CVF144),streptococcus,pyogenes,MGAS2096
496f2b7b6e85f493b3d8361d1b6ddfc2,pbtH,hypothetical protein,Proteobactin (IA034),proteus,mirabilis,HI4320
49725e38eb0735cdd4d9e90615b114d8,ysaS,type III secretion apparatus protein,Ysa T3SS (SS018),yersinia,enterocolitica,subsp. enterocolitica 8081
497414f6ac4eaed56249f64dc94713a8,pilC,type 4 pilus biogenesis protein PilC,Type IV pili biosynthesis (CVF518),pseudomonas,stutzeri,A1501
497821112ca2c29ba31653d91ecc4f1e,mps2,Probable peptide synthetase NRP,GPL locus (CVF650),mycobacterium,abscessus,ATCC 19977
497927b6db7c00ea9a3eb13488acd09a,mntA,ABC transporter ATP-binding protein,Manganese transport system (CVF761),neisseria,meningitidis,G2136
49798445fe66e93e4792aac882d586c5,algE,alginate production protein precursor,Alginate biosynthesis (CVF522),pseudomonas,fluorescens,SBW25
498232a966e5cd7135167c6ae58a6e41,lpg2050,Dot/Icm type IV secretion system effector,Dot/Icm (VF0156),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
49841d0e8a34e4d15e280ab5a6bf8aaf,agn43,putative autotransporter,"Antigen 43, AIDA-I type (CVF451)",escherichia,coli,536
49859b24fbc6bac9be782957351d7469,KPK_2051,hypothetical protein,T6SS-III (CVF862),klebsiella,pneumoniae,342
4987233777807e03429ace967ce70291,lspI,type II secretory pathway protein LspI,Lsp type II secretion system (CVF354),legionella,longbeachae,NSW150
49873fdacf8e70a0874fee14f3a37e23,mmpL4b,Mmp14A protein,GPL locus (CVF650),mycobacterium,avium,104
4987a3ab39e82fb6eeb2adc53604e44a,nheA,non-hemolytic enterotoxin A,Nhe (VF0533),bacillus,cereus,ATCC 10987
498846ab2e05e39af6c2b77d92bcd349,algI,"membrane bound O-acyl transferase, MBOAT family protein",Alginate biosynthesis (CVF522),pseudomonas,mendocina,ymp
498881c274d4d99678928f1405d1124c,katA,catalase,Catalase (CVF760),neisseria,meningitidis,M04-240196
498ffb7e1d98734f7898f3e6adf07f70,srtA,putative fimbrial associated sortase,SpaA-type pili (CVF507),corynebacterium,pseudotuberculosis,FRC41
4995dd6b3b6dd30a40e6695ed67ca025,pilM,type IV pilus biogenesis protein PilM,Type IV pili (CVF346),legionella,pneumophila,str. Corby
4998201fe1a973b1ffea296acbb03f2b,probable wbaZ,Putative Glycosyltransferase,Capsule (CVF854),klebsiella,pneumoniae,subsp. rhinoscleromatis SB3432
49982392919247b8d951434d4e4aacd3,aec28,hypothetical protein,ACE T6SS (CVF736),escherichia,coli,O45:K1:H7 str. S88
49a032d8eaba9da1ccc38a7796c96fb5,pilM,type IV pilus biogenesis protein PilM,Type IV pili biosynthesis (CVF518),pseudomonas,syringae,pv. phaseolicola 1448A
49a0c2c4ec6317c5d185e0b51383cc6f,lvgA,hypothetical virulence protein,LvgA (CVF626),legionella,pneumophila,str. Corby
49a116a599b7606d88331cbefffe049a,fimD,FimD,Type I fimbriae (CVF426),escherichia,coli,O157:H7 str. Sakai
49a178593e4eba7d600a48897f14f2cb,motY,OmpA/MotB,Flagella (CVF521),pseudomonas,syringae,pv. syringae B728a
49a450e7b0c89a0dfab412496399344f,C8J_1349,hypothetical protein,Capsule biosynthesis and transport (CVF393),campylobacter,jejuni,subsp. jejuni 81116
49aacf32e64b4e81713fc81d91533173,mce1A,virulence factor mce family protein,Mce1 (CVF336),mycobacterium,yongonense,05-1390
49ab0dcea842a5d4e382c62b892e9913,isdI,heme-degrading monooxygenase IsdI,"NEAT-type surface protein, direct heme uptake system (IA047)",staphylococcus,aureus,subsp. aureus str. Newman
49ae40810de3db7a64b47cb8d3e81ad9,wzy,O-antigen chain length regulator,LPS (VF0085),pseudomonas,aeruginosa,PAO1
49b1361109aba4bc21d27cc290117ef7,fadD26,acyl-CoA synthase,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,bovis,AF2122/97
49b4dc34ab88b22c2237f160666ed32c,LPC_0770,TPR repeat protein,Enhanced entry proteins (CVF348),legionella,pneumophila,str. Corby
49b5d62c4e6914dced085c040ad0913c,bfpU,BFP biogenesis protein BfpU,BFP (VF0174),escherichia,coli,B171
49b85b1f095be877c440ade07a64d8a2,irp2,yersiniabactin biosynthetic protein,Yersiniabactin (CVF051),yersinia,enterocolitica,subsp. enterocolitica 8081
49ba00289ffa7001cd7492e383b0f983,shuT,periplasmic binding protein ShuT,Shu (VF0256),shigella,dysenteriae,Sd197
49ba0c15393be227d15a6ce59a5673fe,ami,"similar to N-acetylmuramoyl-L-alanine amidase Ami, family 2/autolysin (GW motif), N-terminal part",GW autolysin (CVF226),listeria,monocytogenes,L312
49bb108e8e469943b8cea910ac0100ae,RSp0885,hypothetical protein,T3SS (SS008),ralstonia,solanacearum,GMI1000
49bdcd9d59ea7ed9f8c88e94664923c1,SAS0268,hypothetical protein,Type VII secretion system (CVF624),staphylococcus,aureus,subsp. aureus MSSA476
49ce46eb353228d6fa6a565a5815b104,cyp125,cytochrome P450 125 cyp125,Cyp125 (CVF652),mycobacterium,tuberculosis,CCDC5079
49d05e6d7e9a6e824a9faadcea9892ed,sidE/laiD,"SidE protein, substrate of the Dot/Icm system",Type IVB secretion effectors (CVF352),legionella,pneumophila,str. Lens
49d0c9d492ad1e017ef27e71a7d7dbe5,invH,type III secretion system pilotin invG,TTSS(SPI-1 encode) (VF0116),salmonella,enterica,subsp. enterica serovar Typhimurium str. LT2
49d4e9312bb36049041e6d4b9b292b81,pilT,"membrane protein, Tfp pilus assembly, pilus retraction ATPase PilT",type IV pili (AI111),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
49d7077ffb0697ccf3e07357115b905c,hlb,truncated beta-hemplysin,Beta hemolysin (CVF086),staphylococcus,aureus,subsp. aureus N315
49e28f54e22383ea39cbfa9ed270683c,BT9727_4951,"conserved hypothetical protein, possible MVIN-like virulence factor",Polysaccharide capsule (CVF567),bacillus,thuringiensis,serovar konkukian str. 97-27
49e4d1828cfbf6b78d3828c132e3b58a,virB9,type IV secretion system virB9 protein homolog,VirB/VirD4 type IV secretion system (VF0369),bartonella,henselae,str. Houston-1
49e58b48f40e4a08a9d30e61e99dee7a,EC55989_3336,hypothetical protein,SCI-I T6SS (CVF734),escherichia,coli,55989
49e835e3b7b033def22942babd4b958f,frpA,putative iron-regulated protein FrpA,RTX toxin (CVF204),neisseria,meningitidis,MC58
49e915f90022b51bb8b2fffe1f6db20c,fimG,"P pilus assembly protein, pilin FimA",Type I fimbriae (CVF426),escherichia,coli,APEC O1
49ed501bb321386e7faef1ed16add0a7,rickA,Actin polymerization protein RickA,RickA (CVF815),rickettsia,bellii,RML369-C
49eeda7382627ebafbabc484dfb0ddf5,esaC,hypothetical protein,Type VII secretion system (CVF624),staphylococcus,aureus,subsp. aureus str. Newman
49f5384b0399241f17d61fc892018340,icmV,intracellular multiplication protein IcmV,Dot/Icm type IVB secretion system (CVF351),legionella,pneumophila,str. Paris
49f57e465fe8accc0d1b209af7c7a34e,narG,NarG,Nitrate reductase (CVF318),mycobacterium,avium,subsp. paratuberculosis K-10
49f63ef8c284c62f84d9fc13fbb8de44,lpqY,lpqY,Trehalose-recycling ABC transporter (CVF651),mycobacterium,intracellulare,str. MOTT36Y
49f891bbddafe34c843f466303fc1aa9,fliF,flagellar M-ring protein,Flagella (CVF521),pseudomonas,stutzeri,A1501
4a0065c19717cb35bf53f5daff10eb57,algU,RNA polymerase sigma-70 factor,Alginate regulation (CVF523),pseudomonas,putida,KT2440
4a053227635e0adfc65dc15e457a6caa,mce4E,virulence factor Mce family protein,Mce4 (CVF339),mycobacterium,avium,104
4a05c937b35616107bfa34ec34f6405f,cfa/cfb,cAMP factor,CAMP factor (CVF170),streptococcus,pyogenes,MGAS10750
4a05d8d4cd206a02438c0abdf4f84d83,mmpS4,membrane protein MmpS4_2,GPL locus (CVF650),mycobacterium,liflandii,128FXT
4a087b3bd350bd54bf7620fc4b7249c4,trwL3,trwL3 protein,Trw type IV secretion system (CVF604),bartonella,quintana,str. Toulouse
4a0ff2eff0ce1882bbb15a6d338b8c07,vip1Ac,Vip1Ac,"vegetative insecticidal protein: vip2Ac, vip1Ac (TX006)",bacillus,thuringiensis,""
4a16c2d80834f4857044422ad2133ce0,MSMEG_1537,hypothetical protein,ESX-4 (T7SS) (CVF636),mycobacterium,smegmatis,str. MC2 155
4a1c35a6bb308a9c622c00e21f95a53a,wcbT,8-amino-7-oxononanoate synthase,Capsule I (CVF645),burkholderia,cenocepacia,AU 1054
4a1e3161746037e8c879265c34fad613,ospC3,type III secretion system effector OspC3,T3SS (SS011),shigella,flexneri,2a str. 301
4a20a599cf17944381202e48cb0f6dd1,staA,hypothetical protein,Sta (CVF019),salmonella,enterica,subsp. enterica serovar Paratyphi B str. SPB7
4a20e85fb70c1fd8304db7b9e4f63b37,ptlB,Ptl Type IV secretion system VirB3 homolog protein PtlA,Ptx (VF0026),bordetella,pertussis,Tohama I
4a251e2ae014d06153d3bce055c8efb5,mmpL7,Putative membrane transport protein MmpL7,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,canettii,CIPT 140070010
4a2705071e74fb651f623d58041ecd63,flgM,polar flagellar FlgM,Flagella (CVF281),vibrio,parahaemolyticus,RIMD 2210633
4a27db84094f0a52caa5a1a725f6a3a4,esxU,"EsaT-6 like protein, EsxU",ESX-4 (T7SS) (CVF636),mycobacterium,marinum,M
4a292be8bcad1b2d4bbe16968438e0fc,ERDMAN_1975,ferredoxin,ESX-5 (T7SS) (CVF293),mycobacterium,tuberculosis,str. Erdman (ATCC 35801)
4a298bb818ed3102093370e7699bf0d7,ska,Streptokinase,Streptokinase A (CVF142),streptococcus,pyogenes,MGAS2096
4a2bdf0a2daeae83a5c7a9bb3c20fcb6,bcfE,hypothetical protein,Bcf (CVF002),salmonella,enterica,"subsp. arizonae serovar 62:z4,z23:-- str. RSK2980"
4a2f8fb2f4a63ce50bd160c2254576da,rvhB1,hypothetical protein,Rvh T4SS (CVF804),rickettsia,akari,str. Hartford
4a326d75e66b797fe7d066642eab18e4,virB7,VirB7 protein homolog precursor,VirB/VirD4 type IV secretion system & translocated effector Beps (CVF603),bartonella,tribocorum,CIP 105476
4a336632a0a13fc56b880bf1540f1dac,SAK_1252,capsular polysaccharide biosynthesis protein CpsK,Capsule (CVF186),streptococcus,agalactiae,A909
4a35f4f3261bca8453b653811566a18c,bcscS,type III secretion system protein,T3SS (SS015),burkholderia,cenocepacia,J2315
4a36374f5a57f64ee4df3503312f0474,mmaA4,"methoxy mycolic acid synthase 4, MmaA4",Methyltransferase (CVF287),mycobacterium,ulcerans,Agy99
4a3801b8966fdf061fdc08d3aa914ca7,sigH,RNA polymerase sigma-70 factor,SigH (VF0296),mycobacterium,tuberculosis,H37Rv
4a387d8c32ae497a8b7074a20150c0ce,regX3,two component sensory transduction protein,RegX3 (CVF667),mycobacterium,bovis,BCG str. Tokyo 172
4a39f04e11beb012b7760d1409e1bc13,flaG,flagellar biosynthesis protein G,Flagella (CVF223),helicobacter,pylori,P12
4a3afdc732bc863f100a3ee4833a35a8,mtrE,multiple transferable resistance system protein MtrE,MtrCDE (CVF759),neisseria,meningitidis,G2136
4a3cbb14499a7f948259b4b1f208cf38,yhbX,predicted PE--lipooligosaccharide phosphorylethanolamine transferase,LOS (CVF494),haemophilus,influenzae,86-028NP
4a3f5424e668bbe03f1cfe06cde92b1c,eis,enhanced intracellular survival protein Eis1,Enhanced intracellular survival protein (CVF297),mycobacterium,abscessus,subsp. bolletii 50594
4a42c4361c0161c3dcdd77eed18d628b,CTLon_0250,hypothetical protein,Type III secretion system effectors (CVF872),chlamydia,trachomatis,L2b/UCH-1/proctitis
4a432859ebe4587c5280044201a72c50,tadA,tight adherence protein A,Flp pili (AI105),haemophilus,ducreyi,35000HP
4a450c61d33649ca48f39036e85080d4,sigM,alternative RNA polymerase sigma factor SigM,Sigma M (CVF329),mycobacterium,liflandii,128FXT
4a457a08519a523feddd1bcee1f6ac4b,KPHS_14470,enterobactin synthase subunit E,Ent siderophore (CVF849),klebsiella,pneumoniae,subsp. pneumoniae HS11286
4a4698481792729b19a141243fe5a276,fliH,probable flagellar assembly protein,Flagella (CVF521),pseudomonas,aeruginosa,PA7
4a47729b718ec58fe63ead2b1f13a63a,MSMEG_0404,sigma associated protein,GPL locus (CVF650),mycobacterium,smegmatis,str. MC2 155
4a482b6ca743c638b8e90e13cab5f14b,cry21Ba1,Cry21Ba1,Cry21Ba (TX309),bacillus,thuringiensis,serovar roskildiensis
4a4a157de8bf0965e92aa770c520c0be,pld,hypothetical protein,Phospholipase D (CVF814),rickettsia,typhi,B9991CWPP
4a4b6e07ae6532aa485e2a74b4f6b995,sctH,Type III secretion component protein SctH,T3SS (SS035),photorhabdus,luminescens,subsp. laumondii TTO1
4a4d618f7b990f8815a3db29e3189a08,sefC,outer membrane fimbrial usher protein,Sef (CVF014),salmonella,enterica,subsp. enterica serovar Typhi str. CT18
4a521ae136a1a6009c681f1c61aa59be,gap,hypothetical protein,GPL locus (CVF650),mycobacterium,avium,subsp. paratuberculosis K-10
4a5922c60cad164fc8e7576b309d8cb6,pomA2,chemotaxis protein PomA,Polar flagella (CVF786),aeromonas,hydrophila,subsp. hydrophila ATCC 7966
4a595b1e38fd299a7a4ee5b09edc6bc5,basB,non-ribosomal peptide synthase,Acinetobactin (CVF768),acinetobacter,baumannii,AYE
4a59f568a551438bf5c19faf2fb3727e,rpe,D-ribulose-phosphate 3-epimerase,Capsule (CVF833),francisella,novicida,U112
4a5a27b714100dced1850c5280393c2d,mmpL3,membrane protein mmpL3,Heme uptake (CVF668),mycobacterium,indicus,pranii MTCC 9506
4a5c15f7d5fc8a622548fa2425f4a620,lytC,"1,4-beta-N-acetylmuramidase, putative",Choline-binding proteins (CVF122),streptococcus,pneumoniae,D39
4a5cc0f5fa4616dd4e4f5e5489d8cc4f,bcfB,chaperone protein FimC,Bcf (CVF002),salmonella,enterica,subsp. enterica serovar Dublin str. CT_02021853
4a5ebfbdbfe74a3782f43460479afc01,bfpD,nucleotide binding protein,"bundle-forming pili, Bfp (AI101)",escherichia,coli,O127:H6 str. E2348/69
4a60fd79240e3712fbc043ca7e3905d2,flgK,flagellar hook-associated protein FlgK,Flagella (CVF521),pseudomonas,syringae,pv. phaseolicola 1448A
4a63c10221af7a0a37dd3fcb217f365e,mce5B,virulence factor Mce family protein,Mce5 (CVF340),mycobacterium,intracellulare,MOTT-02
4a6990fa9191188e630c264818150405,vexA,Vi polysaccharide export protein VexA,Vi antigen (VF0101),salmonella,enterica,subsp. enterica serovar Typhi str. CT18
4a6ab2a87d54ce1cf3b372fac25dcee9,capA,capsular polysaccharide synthesis enzyme CapA,Capsule (CVF110),staphylococcus,aureus,RF122
4a74e0ac1f6f56f37666baa46dc98354,shuX,shu locus protein ShuX,Shu (VF0256),shigella,dysenteriae,Sd197
4a82dfabaaa60b150353e3178fbcdd66,pilP,type IV pilus biogenesis protein PilP,Type IV pili (CVF049),yersinia,pseudotuberculosis,IP 31758
4a83dd0c654d86ca359c7539776b61c9,flhB,flagellar biosynthetic protein FlhB,Polar flagella (VF0473),aeromonas,hydrophila,ML09-119
4a86fa0a46c37767f05c6f43512fa168,pspC/cbpA,choline binding protein A,Choline-binding proteins (CVF122),streptococcus,pneumoniae,CGSP14
4a877c282a40ff3b8124168c79313a67,inlA,Internalin A,InlA (VF0069),listeria,monocytogenes,EGD-e
4a89cb69524dd15a61fe00d88bd56a35,mxiH,MxiH,Mxi-Spa TTSA (type III secretion apparatus) (CVF462),shigella,dysenteriae,Sd197
4a8b9ad7a26dd1f3d3c80ec879862554,COXBURSA331_A1348,hypothetical protein,T4SS effectors (CVF803),coxiella,burnetii,RSA 331
4a8fd6cfcc3c65a91bceeadb08e8a452,mce5A,hypothetical protein,Mce5 (CVF340),mycobacterium,intracellulare,ATCC 13950
4a927c409d65092df4b33a5538c6fd10,hdtS,"lysophosphatidic acid acyltransferase, LptA",Acylhomoserine lactone synthase (CVF528),pseudomonas,aeruginosa,PAO1
4a977bc3c1967840984ef4292d6e3876,cfcP,prepillin peptidase CfcP,colonization factor Citrobacter (CFC) type IV fimbriae (AI116),citrobacter,rodentium,ICC168
4a993196febd0cc41c6a79b32e820494,slo,Streptolysin O,Streptolysin O (CVF167),streptococcus,pyogenes,MGAS10394
4a9bbbd1e8d26b2b9acfeeb600581bd7,lspL,hypothetical protein,Lsp type II secretion system (CVF354),legionella,pneumophila,str. Paris
4a9ca54108d928144ac2a4a6684a545d,virB7,type IV secretion system protein VirB7,VirB type IV secretion system (VF0365),brucella,melitensis,bv. 1 str. 16M
4a9e7717d052a665eae8a03216501feb,FTM_1039,glycosyl transferase family protein,Capsule (CVF833),francisella,tularensis,subsp. mediasiatica FSC147
4aa1a7d87d04c58fd5f9632eb0446c41,flgD,basal-body rod modification protein FlgD,Flagella (CVF382),bordetella,bronchiseptica,RB50
4aa1d003596964b3d71dc9b3eb5fbf0f,FNFX1_0980,hypothetical protein,Type IV pili (CVF826),francisella,cf.,novicida Fx1
4aa4eaf1546b5f2e99bfd8f50bdf0dfb,Kvar_2956,type VI secretion protein,T6SS-I (CVF853),klebsiella,variicola,At-22
4aa51b8284372bfe0607a7837f59f8ed,kdtA/waaA,3-deoxy-D-manno-octulosonic-acid transferase,LOS synthesis (CVF187),neisseria,meningitidis,Z2491
4aa766b90a2b4d313799190748a2900a,YE105_C0341,"type III secretion protein, YscU/HrpY family",TTSS (chromosomally encoded) (CVF046),yersinia,enterocolitica,subsp. palearctica 105.5R(r)
4aa7cf5158fdb7f5a0ec256afd1d945f,ybtX,putative signal transducer,Yersiniabactin (CVF051),yersinia,pestis,Antiqua
4aa8534de809a894bcac5b19f87509f3,upaG/ehaG,adhesin,"UpaG adhesin, trimeric AT (CVF740)",escherichia,coli,O157:H7 str. EDL933
4aa8fae5465b78934035cdb2fd47ba57,fimH,hypothetical protein,Fim (CVF003),salmonella,enterica,"subsp. arizonae serovar 62:z4,z23:-- str. RSK2980"
4aa901a1b73c4ca9180c479efbafc9d8,mtrE,outer-membrane lipoprotein MtrE,MtrCDE (CVF759),neisseria,meningitidis,8013
4aaae82ae5c5267c16aab94ca86753f3,PMI2057,hemolysin,HpmA-HpmB (SS132),proteus,mirabilis,HI4320
4aad8ba59fe33b793f4320ff1562bb0e,pilW,hypothetical protein,GC pili (AI096),neisseria,gonorrhoeae,FA 1090
4aadc9e80a215f1ab8c64ec3c75fe429,ECABU_c30880,hypothetical protein,SCI-I T6SS (CVF734),escherichia,coli,ABU 83972
4aae19034e49b2249d95a9be40492fca,tig/ropA,trigger factor,Trigger factor (CVF149),streptococcus,pneumoniae,CGSP14
4aafe32ceb76e06bb8aac55a6f650446,ibeC,hypothetical protein,Invasion of brain endothelial cells (Ibes) (CVF429),escherichia,coli,O26:H11 str. 11368
4ab353fb2127af90c1cef4ff047e1328,lpxH,"UDP-2,3-diacylglucosamine hydrolase",LOS (CVF494),haemophilus,ducreyi,35000HP
4ab48607fd24948a809f16f4f26878cf,CFF8240_1407,"glycosyl transferase, family 9",LOS (CVF396),campylobacter,fetus,subsp. fetus 82-40
4ab76abd6d8b768d45d75eec0b284689,pks15/1,Putative polyketide synthase Pks1,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,canettii,CIPT 140070010
4aba8053c1d2f02208febfc410a639a2,set16,staphylococcal exotoxin 11,Exotoxin (CVF075),staphylococcus,aureus,RF122
4abb8e5b18ef84a7a8e6b90b6f741f70,YpAngola_A3935,"type III secretion apparatus protein, HrpE/YscL family",TTSS (chromosomally encoded) (CVF046),yersinia,pestis,Angola
4abdb59a2ebcc60f4323c665f67ff110,cheR,chemotaxis protein CheR,Flagella (CVF643),burkholderia,mallei,ATCC 23344
4ac00064c5c64ca4569bd485d4428f9b,pilC,type IV pilus assembly protein PilC,Type IV pili (CVF189),neisseria,meningitidis,M01-240355
4ac7a6122849dd1ec3e741b64b2ca33e,slo,Streptolysin O,Streptolysin O (CVF167),streptococcus,pyogenes,MGAS2096
4ad0130fc362f3db623d6c56a0d81b58,devR/dosR,response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,DevR/S (CVF334),mycobacterium,gilvum,Spyr1
4ad53b181eeb86f6ae8065350d2c39b3,purC,"phosphoribosylaminoimidazole- succinocarboxamide synthase, PurC",Purine synthesis (CVF306),mycobacterium,liflandii,128FXT
4ad70ad68ccd00a945ef4eb9576a3926,gspN,general secretory pathway protein N,gsp (SS210),burkholderia,pseudomallei,K96243
