#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	CVM-N18566	Kentucky	PDT000111302.2	2016-02-29T20:24:08Z	USA:PA	chicken breast	environmental/other		PDS000072603.28	11	19	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04218112	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007194975.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2008	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183847		99744	109	4905733	PAIRED	ILLUMINA	SRR3194540	CFSAN	2016-02-29T18:40:44Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHHAG	AAHHAG000000000.1
Salmonella enterica	WAPHL_SAL-A00815	Kentucky	PDT000112709.3	2016-03-08T13:27:32Z	USA:NM	chicken breast	environmental/other		PDS000072603.28	11	59	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN03291644	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007760905.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=S,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=PARTIAL,silF=COMPLETE,silR=COMPLETE,silS=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		93465	110	5013626	PAIRED	ILLUMINA	SRR3210450	CFSAN	2016-03-08T02:06:57Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=MISTRANSLATION,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAIUJD	AAIUJD000000000.1
Salmonella enterica	CVM-N23614	Enteritidis	PDT000113013.2	2016-03-10T07:25:33Z	USA:PA	chicken breast	environmental/other		PDS000072603.28	2	13	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04255358	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_007195435.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=R,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2009	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183848		127725	111	4904969	PAIRED	ILLUMINA	SRR3215344	CFSAN	2016-03-10T03:30:33Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			149539	AAHHDN	AAHHDN000000000.1
Salmonella enterica	CVM-N26649	Kentucky	PDT000113636.2	2016-03-11T19:25:43Z	USA:NM	chicken breast	environmental/other		PDS000072603.28	5	19	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04255210	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007205115.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA284276		345051	45	4919745	PAIRED	ILLUMINA	SRR3219182	CFSAN	2016-03-11T15:03:14Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHHDP	AAHHDP000000000.1
Salmonella enterica	CVM-N26656	Kentucky	PDT000114350.3	2016-03-14T23:12:01Z	USA:NM	chicken breast	environmental/other		PDS000072603.28	14	45	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04255217	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007761415.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=R,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA284276		135338	69	5031424	PAIRED	ILLUMINA	SRR3225369	CFSAN	2016-03-14T21:49:24Z	28901		Contig	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAIUKD	AAIUKD000000000.1
Salmonella enterica	NY-N20137	Kentucky	PDT000114426.3	2016-03-15T00:13:08Z	USA:GA	chicken breast	environmental/other		PDS000072603.28	6	24	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04224492	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007761975.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=PARTIAL_END_OF_CONTIG,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2009	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183850		125418	101	4902616	PAIRED	ILLUMINA	SRR3223753	CFSAN	2016-03-14T13:55:47Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAIUKE	AAIUKE000000000.1
Salmonella enterica	NY-N20140	Kentucky	PDT000114429.2	2016-03-15T00:13:08Z	USA:MD	chicken breast	environmental/other		PDS000072603.28	10	41	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04224495	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007196115.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2009	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183850		107235	101	4904361	PAIRED	ILLUMINA	SRR3223756	CFSAN	2016-03-14T13:56:06Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHHFA	AAHHFA000000000.1
Salmonella enterica	CVM-N19776	Kentucky	PDT000115399.2	2016-03-19T00:14:00Z	USA:CT	chicken breast	environmental/other		PDS000072603.28	22	43	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04218212	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007196035.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2008	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183847		202059	59	4919964	PAIRED	ILLUMINA	SRR3242360	CFSAN	2016-03-18T23:19:31Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHHGE	AAHHGE000000000.1
Salmonella enterica	CVM-N27249	Kentucky	PDT000121776.2	2016-03-28T20:11:37Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	7	23	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04255242	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007217975.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA284276		209510	55	4920785	PAIRED	ILLUMINA	SRR3306282	CFSAN	2016-03-28T19:51:47Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHHJF	AAHHJF000000000.1
Salmonella enterica	CVM-N27257	Kentucky	PDT000123152.2	2016-04-04T15:15:16Z	USA:OR	chicken breast	environmental/other		PDS000072603.28	2	20	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN04255249	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007226755.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA284276		58620	180	4882362	PAIRED	ILLUMINA	SRR3330374	CFSAN	2016-04-04T14:07:27Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHJHN	AAHJHN000000000.1
Salmonella enterica	WAPHL_SAL-A00777	Kentucky	PDT000134328.3	2016-06-14T01:13:58Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	0	19	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN03291606	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006759285.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		115832	78	4914744	PAIRED	ILLUMINA	SRR3662618	CFSAN	2016-06-14T00:14:15Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAGERC	AAGERC000000000.1
Salmonella enterica	WAPHL_SAL-A00776	Kentucky	PDT000134330.3	2016-06-14T01:13:58Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	0	19	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN03291605	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006758805.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		146052	76	4913219	PAIRED	ILLUMINA	SRR3662610	CFSAN	2016-06-14T00:11:22Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAGEQV	AAGEQV000000000.1
Salmonella enterica	WAPHL_SAL-A00772	Kentucky	PDT000134334.3	2016-06-14T01:13:58Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	21	40	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN03291601	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006758125.1	amikacin=S,amoxicillin-clavulanic acid=S,ampicillin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=R,nalidixic acid=S,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		408435	41	4921002	PAIRED	ILLUMINA	SRR3662614	CFSAN	2016-06-14T00:12:13Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAGEPB	AAGEPB000000000.1
Salmonella enterica	WAPHL_SAL-A00773	Kentucky	PDT000134335.3	2016-06-14T01:13:58Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	6	20	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,tet(B)=COMPLETE	SAMN03291602	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006759445.1	amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,cefoxitin=R,ceftiofur=R,ceftriaxone=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		272775	47	5027585	PAIRED	ILLUMINA	SRR3662615	CFSAN	2016-06-14T00:13:37Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAGEQW	AAGEQW000000000.1
Salmonella enterica	WAPHL_SAL-A00774	Kentucky	PDT000134336.3	2016-06-14T01:13:58Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	6	20	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,tet(B)=COMPLETE	SAMN03291603	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006759065.1	amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,cefoxitin=R,ceftiofur=R,ceftriaxone=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA183851		146323	75	5023106	PAIRED	ILLUMINA	SRR3662616	CFSAN	2016-06-14T00:13:49Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAGEQT	AAGEQT000000000.1
Salmonella enterica	CVM N38926	Kentucky	PDT000134813.2	2016-06-21T17:13:40Z	USA:TN	chicken breast	environmental/other		PDS000072603.28	8	47	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN05201806	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008521155.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		40248	255	4881370	PAIRED	ILLUMINA	SRR3664683	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKQTQ	AAKQTQ000000000.1
Salmonella enterica	CVM N38852	Kentucky	PDT000134851.2	2016-06-21T17:13:43Z	USA:CA	chicken breast	environmental/other		PDS000072603.28	19	63	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN05201757	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008473865.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=PARTIAL_END_OF_CONTIG,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		96866	111	4913632	PAIRED	ILLUMINA	SRR3664610	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKNOJ	AAKNOJ000000000.1
Salmonella enterica	CVM N38857	Kentucky	PDT000134855.2	2016-06-21T17:13:43Z	USA:CO	chicken breast	environmental/other		PDS000072603.28	17	25	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,tet(B)=COMPLETE	SAMN05201761	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008477145.1	amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefoxitin=R,ceftiofur=R,ceftriaxone=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		88364	126	5008048	PAIRED	ILLUMINA	SRR3664615	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKNPA	AAKNPA000000000.1
Salmonella enterica	CVM N38883	Kentucky	PDT000134869.2	2016-06-21T17:13:44Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	14	45	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN05201775	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008414905.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		104174	107	4907116	PAIRED	ILLUMINA	SRR3664640	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKJOK	AAKJOK000000000.1
Salmonella enterica	CVM N38884	Kentucky	PDT000134870.2	2016-06-21T17:13:44Z	USA:MN	chicken breast	environmental/other		PDS000072603.28	4	31	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN05201776	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008414845.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		96727	112	4906818	PAIRED	ILLUMINA	SRR3664641	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKJOJ	AAKJOJ000000000.1
Salmonella enterica	CVM N38888	Kentucky	PDT000134872.2	2016-06-21T17:13:44Z	USA:NM	chicken breast	environmental/other		PDS000072603.28	18	35	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN05201778	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008414985.1	amoxicillin-clavulanic acid=S,ampicillin=S,azithromycin=S,cefoxitin=S,ceftiofur=S,ceftriaxone=S,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,kanamycin=S,nalidixic acid=S,streptomycin=R,sulfisoxazole=S,tetracycline=R,trimethoprim-sulfamethoxazole=S		cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2012	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA292661		93956	124	4902604	PAIRED	ILLUMINA	SRR3664645	FDA	2016-06-21T16:58:54Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKJOL	AAKJOL000000000.1
